rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/fps,train/clip_range,train/approx_kl,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/n_updates,train/loss,train/value_loss
37.43,372,21.603999999999996,317440,155,852,0.2,0.004733816,0.056201171875,-0.007004868439980783,0.6784824132919312,0.0003,-0.4830664886161685,1540,13.347427368164062,22.440839478373526
36.46,374,22.206999999999997,319488,156,852,0.2,0.0039490047,0.0546875,-0.0048359779844759036,0.6756936311721802,0.0003,-0.41135392379947006,1550,12.014351844787598,17.475659158825874
37.79,377,21.682000000000002,321536,157,852,0.2,0.0057874965,0.056591796875,-0.007112936588237062,0.6926735639572144,0.0003,-0.4415711379610002,1560,10.419740676879883,18.347007703781127
34.87,379,22.430999999999997,323584,158,852,0.2,0.006628948,0.080029296875,-0.007436541555216536,0.6830360889434814,0.0003,-0.46104576243087647,1570,14.348440170288086,18.882482954859732
39.44,382,19.831,325632,159,851,0.2,0.009909734,0.07236328125,-0.006139545490441378,0.7472318410873413,0.0003,-0.4363968074321747,1580,9.332853317260742,15.131514351069928
36.6,384,21.662000000000003,327680,160,851,0.2,0.0070608472,0.066064453125,-0.007216751395026222,0.688502311706543,0.0003,-0.47648644922301175,1590,9.701189041137695,16.820946943759918
32.98,387,23.87,329728,161,851,0.2,0.0046564974,0.049169921875,-0.008216252208512742,0.5535472631454468,0.0003,-0.36933126458898186,1600,7.920997142791748,14.36633940935135
33.71,389,23.622,331776,162,851,0.2,0.009617444,0.08974609375,-0.010382884521095547,0.6510779857635498,0.0003,-0.3692448732908815,1610,3.4487059116363525,8.018321169912815
36.89,392,21.951,333824,163,851,0.2,0.008126864,0.09130859375,-0.008832229072868358,0.7087494134902954,0.0003,-0.41696047140285375,1620,5.149322986602783,9.024397651851178
34.68,394,22.827,335872,164,851,0.2,0.005998697,0.0642578125,-0.009840847915620543,0.7127372026443481,0.0003,-0.4874705529771745,1630,6.67159366607666,11.795748798549175
37.82,397,21.549,337920,165,850,0.2,0.010559471,0.085302734375,-0.012853077838371973,0.6989215612411499,0.0003,-0.377327183354646,1640,3.6631603240966797,8.08787752687931
37.54,399,21.561,339968,166,850,0.2,0.0060630683,0.07529296875,-0.006434917384467553,0.6240921020507812,0.0003,-0.5260229039937258,1650,4.553697109222412,12.676337304711343
34.85,402,22.588999999999995,342016,167,850,0.2,0.0048406874,0.0591796875,-0.007735146967752371,0.6287581920623779,0.0003,-0.393976030126214,1660,5.6189398765563965,13.953511598706246
32.33,404,24.175999999999995,344064,168,850,0.2,0.009098783,0.062451171875,-0.007405843224842101,0.6768487691879272,0.0003,-0.36158430357463656,1670,3.971853494644165,10.731553798913955
35.87,407,22.153000000000002,346112,169,850,0.2,0.0068220934,0.072509765625,-0.00691468509612605,0.6906891465187073,0.0003,-0.3701234446372837,1680,5.590212345123291,9.390920194983483
31.62,409,24.397999999999996,348160,170,849,0.2,0.01119525,0.078076171875,-0.009227554579410935,0.4638838768005371,0.0003,-0.41518785431981087,1690,5.030851364135742,10.408170081675053
33.22,412,23.55,350208,171,849,0.2,0.005875878,0.046142578125,-0.006604989041079534,0.7067161798477173,0.0003,-0.3424046234693378,1700,6.1632843017578125,10.124943879246711
37.32,414,21.556000000000004,352256,172,849,0.2,0.0050870925,0.066650390625,-0.008699978777440266,0.6138150691986084,0.0003,-0.36093762079253794,1710,5.515838146209717,10.762676753103733
36.64,417,22.096000000000004,354304,173,849,0.2,0.0071167666,0.09091796875,-0.013087403810641263,0.6813058853149414,0.0003,-0.44207982616499064,1720,6.85547399520874,12.860642291605473
37.4,419,21.811,356352,174,849,0.2,0.005841039,0.0583984375,-0.0075906365498667585,0.5755321979522705,0.0003,-0.4052028805948794,1730,7.321689605712891,15.97330334186554
35.99,422,22.199999999999996,358400,175,848,0.2,0.0053357105,0.0625,-0.007590081972011831,0.6776000261306763,0.0003,-0.3916810991242528,1740,7.030575752258301,14.528945888578892
36.82,425,21.548000000000002,360448,176,847,0.2,0.010765936,0.086279296875,-0.00793444002920296,0.6038191318511963,0.0003,-0.4369584218598902,1750,7.878278732299805,13.75447120964527
35.52,427,22.645000000000003,362496,177,847,0.2,0.0062013925,0.0630859375,-0.007915299240266904,0.6072598695755005,0.0003,-0.3619954689405859,1760,4.915859699249268,11.193525625765323
35.5,430,22.539,364544,178,846,0.2,0.008643291,0.0705078125,-0.006722576971515082,0.6669113636016846,0.0003,-0.43579083038493993,1770,6.430417537689209,13.330532704293727
30.83,433,24.774,366592,179,845,0.2,0.0056675537,0.05751953125,-0.007146220602589892,0.6713786125183105,0.0003,-0.37854182459414004,1780,6.396083831787109,14.334516420960426
33.73,436,22.677000000000003,368640,180,845,0.2,0.0067224707,0.058251953125,-0.006643854414869565,0.60423743724823,0.0003,-0.27970223654992876,1790,2.1100378036499023,5.7841235280036924
38.05,438,21.166000000000004,370688,181,844,0.2,0.016533494,0.08642578125,-0.016282041918020695,0.59496009349823,0.0003,-0.432955155801028,1800,4.449687480926514,10.063478223979473
37.2,441,21.966999999999995,372736,182,844,0.2,0.0065205838,0.055615234375,-0.007936211804917548,0.7290973663330078,0.0003,-0.450089152995497,1810,5.47258996963501,12.409290438890457
37.46,443,22.028000000000002,374784,183,844,0.2,0.0064627333,0.056396484375,-0.005723598868644331,0.739948570728302,0.0003,-0.3524690250400454,1820,4.859984874725342,10.26647928059101
36.11,446,22.563999999999997,376832,184,843,0.2,0.006101729,0.078369140625,-0.007857146469177678,0.6757714748382568,0.0003,-0.4511713097803295,1830,6.090322971343994,13.359763848781586
33.43,449,23.529000000000007,378880,185,843,0.2,0.005948077,0.064013671875,-0.01091533591679763,0.6162084341049194,0.0003,-0.3424746430944651,1840,4.270481109619141,12.910635566711425
38.44,451,20.646,380928,186,843,0.2,0.0036931387,0.060009765625,-0.004864838400681038,0.6977754831314087,0.0003,-0.35954760750755665,1850,3.517772674560547,11.424243701994419
39.67,454,20.166,382976,187,842,0.2,0.006923354,0.08173828125,-0.009155562294472475,0.7556127309799194,0.0003,-0.44625476775690914,1860,8.705245971679688,16.33197380900383
34.43,457,23.084000000000007,385024,188,842,0.2,0.004878118,0.054443359375,-0.006019806899712421,0.6777659058570862,0.0003,-0.4000888061709702,1870,9.065420150756836,18.464452981948853
32.3,459,24.131999999999998,387072,189,841,0.2,0.0072497353,0.05947265625,-0.008499430726806168,0.6791735887527466,0.0003,-0.38351628063246607,1880,7.372401237487793,17.649784272909166
32.44,462,24.058000000000003,389120,190,841,0.2,0.006512707,0.05615234375,-0.004699068010086194,0.6966170072555542,0.0003,-0.3480241316370666,1890,5.189690113067627,12.81963212788105
36.85,464,21.75,391168,191,841,0.2,0.0040400475,0.054296875,-0.006419792375163524,0.6534461975097656,0.0003,-0.32991299564018844,1900,5.513175964355469,10.482669489085675
36.34,467,21.904,393216,192,841,0.2,0.007955359,0.0939453125,-0.009126511671638582,0.6720392107963562,0.0003,-0.4957811262458563,1910,4.827916622161865,15.504050248861313
33.59,470,23.262999999999998,395264,193,840,0.2,0.0048980755,0.051025390625,-0.006801460011047311,0.6761574745178223,0.0003,-0.33393519283272327,1920,7.410905838012695,12.528384751081466
32.08,472,23.982000000000003,397312,194,840,0.2,0.0053738737,0.06396484375,-0.006148967838089448,0.6513481736183167,0.0003,-0.34641056088730693,1930,4.9565324783325195,12.318864993751049
32.8,475,23.613999999999997,399360,195,840,0.2,0.0074255867,0.076318359375,-0.008987205395533238,0.6323938369750977,0.0003,-0.3472028290387243,1940,4.703960418701172,11.99157942533493
32.26,477,24.096,401408,196,839,0.2,0.0076234946,0.0783203125,-0.01036046937952051,0.7153958082199097,0.0003,-0.36543213804252445,1950,5.446316242218018,13.130181074142456
33.54,480,23.397,403456,197,839,0.2,0.007472522,0.0810546875,-0.008303419054936968,0.7169104814529419,0.0003,-0.34077016115188596,1960,2.4022889137268066,10.225834596157075
34.85,482,22.562,405504,198,839,0.2,0.010830614,0.07978515625,-0.00964731787535129,0.718032717704773,0.0003,-0.3868540266994387,1970,4.031763553619385,9.90763453990221
35.09,485,22.531,407552,199,839,0.2,0.008838013,0.087646484375,-0.008745422329229768,0.7766550779342651,0.0003,-0.4243184465914965,1980,5.191109657287598,12.584171982109547
33.68,488,23.344999999999995,409600,200,839,0.2,0.0058869654,0.077685546875,-0.010055986919905991,0.709883451461792,0.0003,-0.3512125131674111,1990,7.036619186401367,14.677304334938526
29.26,490,25.451999999999998,411648,201,838,0.2,0.007844251,0.0607421875,-0.0049326635577017445,0.7026991844177246,0.0003,-0.40425375374034045,2000,6.115774154663086,13.543197731673718
33.5,493,23.576999999999998,413696,202,838,0.2,0.0052885343,0.0474609375,-0.006642070136149414,0.7227305173873901,0.0003,-0.2567176828160882,2010,3.2681565284729004,6.881530557572842
31.39,495,24.526,415744,203,838,0.2,0.0072184596,0.067578125,-0.006021885399241001,0.7399982213973999,0.0003,-0.3593944514170289,2020,4.077790260314941,10.804031428694724
37.53,498,21.4,417792,204,838,0.2,0.004995225,0.046630859375,-0.005795695987762884,0.7685235142707825,0.0003,-0.3085135185625404,2030,4.5306501388549805,10.595874159038067
37.65,500,21.338,419840,205,838,0.2,0.008733671,0.0671875,-0.006073573335015681,0.6499873995780945,0.0003,-0.4622110780328512,2040,5.122045040130615,13.331502440571786
35.88,503,22.335999999999995,421888,206,838,0.2,0.0051628673,0.0587890625,-0.005593250550737139,0.6759994626045227,0.0003,-0.34986713430844246,2050,10.589556694030762,15.588462427258492
29.76,505,25.296,423936,207,838,0.2,0.0052813403,0.0583984375,-0.004657157298061066,0.7285715341567993,0.0003,-0.3991509582847357,2060,7.34507417678833,14.673961973190307
30.65,508,24.884,425984,208,838,0.2,0.0041844193,0.040283203125,-0.003910447165981168,0.7023674249649048,0.0003,-0.2303458600305021,2070,3.2866880893707275,5.321703293174505
31.71,510,24.498,428032,209,837,0.2,0.005337882,0.056884765625,-0.0065501194505486636,0.7459434270858765,0.0003,-0.2942843038123101,2080,3.9923274517059326,7.962429827451706
30.54,513,24.786000000000005,430080,210,837,0.2,0.00582112,0.051513671875,-0.003974359879794065,0.753255307674408,0.0003,-0.2910703985951841,2090,2.960057020187378,7.737175467610359
33.02,515,23.646,432128,211,837,0.2,0.0069309087,0.07109375,-0.008271406011772342,0.6571605205535889,0.0003,-0.2942653850186616,2100,2.188865900039673,7.260448053479195
30.68,518,24.816,434176,212,837,0.2,0.0064670183,0.060107421875,-0.00905561556792236,0.7224924564361572,0.0003,-0.301667748671025,2110,4.480128765106201,8.527699734270573
30.34,520,25.035999999999994,436224,213,837,0.2,0.004595684,0.05048828125,-0.005544630323856836,0.7387666702270508,0.0003,-0.25427201823331413,2120,2.788851737976074,5.831089405715465
31.54,523,24.414,438272,214,837,0.2,0.006298419,0.0623046875,-0.00855893559055403,0.7146205902099609,0.0003,-0.26637715711258353,2130,1.8356655836105347,6.633594433963299
34.78,525,22.892,440320,215,837,0.2,0.0053433413,0.05234375,-0.0069117923150770364,0.7317392826080322,0.0003,-0.27638877504505216,2140,3.174321174621582,7.185828051716089
32.26,528,24.072,442368,216,837,0.2,0.003964994,0.043310546875,-0.0038020805863197894,0.7215532064437866,0.0003,-0.3662264734040946,2150,4.968575954437256,10.601103995740413
32.74,530,23.738000000000003,444416,217,837,0.2,0.0050830757,0.04755859375,-0.005729606263776077,0.6598106622695923,0.0003,-0.2814420069102198,2160,5.175143241882324,11.096439485251903
32.02,533,24.209999999999994,446464,218,837,0.2,0.0038343905,0.0564453125,-0.004505493080796441,0.7257875204086304,0.0003,-0.3323353201150894,2170,4.213375091552734,12.27742758989334
32.12,535,23.926999999999992,448512,219,836,0.2,0.005890604,0.058154296875,-0.007233278933563269,0.7346563339233398,0.0003,-0.2895886250771582,2180,4.411121845245361,9.445408922433852
32.89,538,23.730999999999995,450560,220,836,0.2,0.0060894275,0.065771484375,-0.00649800931714708,0.6907850503921509,0.0003,-0.34461247934959827,2190,3.7689995765686035,7.545535070449114
31.35,541,24.602000000000004,452608,221,836,0.2,0.006620885,0.057421875,-0.006517896258446854,0.7421600222587585,0.0003,-0.31059951591305435,2200,4.363010883331299,8.979133988916875
31.4,543,24.464000000000002,454656,222,836,0.2,0.008058097,0.0595703125,-0.011239835790183861,0.7069917917251587,0.0003,-0.2651069306768477,2210,4.001016616821289,8.6668800085783
30.67,546,24.484,456704,223,836,0.2,0.0066190837,0.046923828125,-0.0070460724688018676,0.7213642597198486,0.0003,-0.25802245838567617,2220,4.820408821105957,8.21373733729124
27.89,548,25.958000000000002,458752,224,835,0.2,0.005838014,0.06142578125,-0.007469149233656935,0.7163184881210327,0.0003,-0.2920437150169164,2230,4.007727146148682,6.1466036550700665
28.95,551,25.504,460800,225,835,0.2,0.0056734635,0.05166015625,-0.008716845112940064,0.7924967408180237,0.0003,-0.2151752542005852,2240,2.4877326488494873,5.787946319952607
32.53,553,23.739999999999995,462848,226,835,0.2,0.0054050353,0.052490234375,-0.00869958727125777,0.7933849096298218,0.0003,-0.23744746618904172,2250,3.096139669418335,5.439350131899118
30.93,556,24.594999999999995,464896,227,835,0.2,0.009094225,0.06240234375,-0.0059106170680024665,0.7367115616798401,0.0003,-0.36646671653725205,2260,5.058732509613037,11.94258106201887
30.55,558,24.841999999999995,466944,228,835,0.2,0.0052793454,0.045703125,-0.006637748568755342,0.6310708522796631,0.0003,-0.23508902569301426,2270,3.421213150024414,7.270145778357983
30.74,561,24.791999999999998,468992,229,835,0.2,0.0066796085,0.07919921875,-0.012018220545724035,0.7472022771835327,0.0003,-0.27069585998542606,2280,3.4027044773101807,7.315310265868902
30.78,564,24.843999999999998,471040,230,835,0.2,0.006658864,0.061865234375,-0.009270651615224779,0.7701432704925537,0.0003,-0.23149522359017283,2290,3.681713342666626,5.839955072104931
31.49,566,24.533999999999995,473088,231,835,0.2,0.0048420136,0.054052734375,-0.003845516621368006,0.7753052711486816,0.0003,-0.2955435590818524,2300,3.3058700561523438,7.7588542878627775
29.92,569,25.204000000000004,475136,232,834,0.2,0.0046701217,0.058154296875,-0.00776270982605638,0.7313545942306519,0.0003,-0.28307860461063683,2310,5.559866428375244,11.10574405193329
30.74,571,24.872,477184,233,834,0.2,0.0043731914,0.044580078125,-0.005759435606523766,0.6982843279838562,0.0003,-0.25326709700748323,2320,5.067158222198486,7.47873814702034
33.4,574,23.711999999999993,479232,234,834,0.2,0.006663365,0.069384765625,-0.011083027234417387,0.6233412027359009,0.0003,-0.24853598517365755,2330,2.439204692840576,6.5325213767588135
31.37,576,24.267999999999997,481280,235,834,0.2,0.010602994,0.06826171875,-0.005908914997417014,0.6932277679443359,0.0003,-0.3047732042148709,2340,6.2488508224487305,9.251776845753193
31.19,579,24.434,483328,236,833,0.2,0.005527322,0.043505859375,-0.0023348809103481472,0.7590649127960205,0.0003,-0.25534092392772434,2350,3.305107831954956,7.335242466628552
28.37,582,25.869999999999994,485376,237,833,0.2,0.0056056087,0.045751953125,-0.005752806826058077,0.6937226057052612,0.0003,-0.2772834879346192,2360,4.0031938552856445,10.299331864714622
28.96,584,25.605999999999998,487424,238,833,0.2,0.0055528563,0.040869140625,-0.004954693515901454,0.7374818325042725,0.0003,-0.18608501597773283,2370,2.7160422801971436,5.67951690107584
32.9,587,24.006000000000007,489472,239,833,0.2,0.004590434,0.060791015625,-0.005436593947524671,0.7765524387359619,0.0003,-0.23600439615547658,2380,2.22294282913208,5.602110967040062
30.62,589,24.96,491520,240,833,0.2,0.0058245976,0.055078125,-0.005622705836140085,0.7474865913391113,0.0003,-0.30425924495793877,2390,3.9543814659118652,9.291117572784424
29.22,592,25.523999999999997,493568,241,833,0.2,0.004295064,0.04833984375,-0.005018467776972102,0.7732332348823547,0.0003,-0.22262719431892036,2400,3.7658166885375977,7.283466617763042
29.42,595,25.451999999999995,495616,242,832,0.2,0.0083984565,0.0505859375,-0.007284093927592039,0.7528127431869507,0.0003,-0.23270677626132966,2410,2.9197263717651367,7.340441007912159
33.35,598,23.611000000000004,497664,243,831,0.2,0.004201577,0.04580078125,-0.006936292138561839,0.7585968971252441,0.0003,-0.22416822272352874,2420,3.22940731048584,7.342564556747675
34.0,601,22.982,499712,244,830,0.2,0.0051863147,0.061865234375,-0.005441236009937711,0.752260684967041,0.0003,-0.3135829421225935,2430,4.184847354888916,11.533465787768364
30.17,604,25.123999999999995,501760,245,830,0.2,0.005711548,0.061328125,-0.007493685647204984,0.6166347861289978,0.0003,-0.2859825445804745,2440,2.7102885246276855,8.526813761144876
